Table name,State,District,Area Name,Age-group,Birth place ,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
D0201A,07,000,State - NCT OF DELHI,25-34 years,Born within India,"3,087,864","1,627,820","1,460,044","72,794","37,871","34,923","3,015,070","1,589,949","1,425,121"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Within the state of enumeration,"1,548,244","859,193","689,051","35,627","23,884","11,743","1,512,617","835,309","677,308"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Born in the place of enumeration,"1,457,062","822,211","634,851","30,325","22,980","7,345","1,426,737","799,231","627,506"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Born elsewhere in the district of enumeration,"91,182","36,982","54,200","5,302",904,"4,398","85,880","36,078","49,802"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,25-34 years,States in India beyond the state of enumeration,"1,539,620","768,627","770,993","37,167","13,987","23,180","1,502,453","754,640","747,813"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Jammu & Kashmir,"7,152","3,533","3,619",60,35,25,"7,092","3,498","3,594"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Himachal Pradesh,"15,922","7,692","8,230",215,99,116,"15,707","7,593","8,114"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Punjab,"39,083","16,719","22,364",347,169,178,"38,736","16,550","22,186"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Chandigarh,"1,971",699,"1,272",16,1,15,"1,955",698,"1,257"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Uttarakhand,"73,953","36,145","37,808","1,839",863,976,"72,114","35,282","36,832"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Haryana,"137,773","47,858","89,915","10,388","1,107","9,281","127,385","46,751","80,634"
D0201A,07,000,State - NCT OF DELHI,25-34 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,25-34 years,Rajasthan,"66,432","32,721","33,711",944,408,536,"65,488","32,313","33,175"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Uttar Pradesh,"684,625","347,973","336,652","12,489","5,767","6,722","672,136","342,206","329,930"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Bihar,"332,179","190,320","141,859","7,887","4,251","3,636","324,292","186,069","138,223"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Sikkim,290,126,164,5,3,2,285,123,162
D0201A,07,000,State - NCT OF DELHI,25-34 years,Arunachal Pradesh,338,155,183,4,2,2,334,153,181
D0201A,07,000,State - NCT OF DELHI,25-34 years,Nagaland,602,290,312,8,4,4,594,286,308
D0201A,07,000,State - NCT OF DELHI,25-34 years,Manipur,"2,233","1,054","1,179",7,5,2,"2,226","1,049","1,177"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Mizoram,191,64,127,0,0,0,191,64,127
D0201A,07,000,State - NCT OF DELHI,25-34 years,Tripura,420,217,203,4,2,2,416,215,201
D0201A,07,000,State - NCT OF DELHI,25-34 years,Meghalaya,636,321,315,2,2,0,634,319,315
D0201A,07,000,State - NCT OF DELHI,25-34 years,Assam,"7,262","3,585","3,677",103,48,55,"7,159","3,537","3,622"
D0201A,07,000,State - NCT OF DELHI,25-34 years,West Bengal,"49,061","23,542","25,519",977,442,535,"48,084","23,100","24,984"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Jharkhand,"24,540","12,672","11,868",370,154,216,"24,170","12,518","11,652"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Odisha,"14,330","7,187","7,143",143,72,71,"14,187","7,115","7,072"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Chhattisgarh,"3,404","1,514","1,890",64,23,41,"3,340","1,491","1,849"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Madhya Pradesh,"34,190","16,201","17,989",974,441,533,"33,216","15,760","17,456"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Gujarat,"4,509","1,843","2,666",30,14,16,"4,479","1,829","2,650"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Daman & Diu,3,2,1,0,0,0,3,2,1
D0201A,07,000,State - NCT OF DELHI,25-34 years,Dadra & Nagar Haveli,5,0,5,0,0,0,5,0,5
D0201A,07,000,State - NCT OF DELHI,25-34 years,Maharashtra,"12,257","4,530","7,727",195,41,154,"12,062","4,489","7,573"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Andhra Pradesh,"4,806","2,064","2,742",34,7,27,"4,772","2,057","2,715"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Karnataka,"2,609","1,142","1,467",13,4,9,"2,596","1,138","1,458"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Goa,178,82,96,1,1,0,177,81,96
D0201A,07,000,State - NCT OF DELHI,25-34 years,Lakshadweep,22,4,18,4,0,4,18,4,14
D0201A,07,000,State - NCT OF DELHI,25-34 years,Kerala,"10,139","4,198","5,941",16,6,10,"10,123","4,192","5,931"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Tamil Nadu,"8,301","4,084","4,217",25,16,9,"8,276","4,068","4,208"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Puducherry,96,34,62,1,0,1,95,34,61
D0201A,07,000,State - NCT OF DELHI,25-34 years,Andaman & Nicobar Islands,108,56,52,2,0,2,106,56,50
D0201A,07,000,State - NCT OF DELHI,25-34 years,Born Outside India,"12,735","6,428","6,307",236,113,123,"12,499","6,315","6,184"
D0201A,07,000,State - NCT OF DELHI,25-34 years,Unclassifiable,"2,426","1,403","1,023",53,31,22,"2,373","1,372","1,001"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Total Population,"4,524,015","2,429,947","2,094,068","101,932","55,188","46,744","4,422,083","2,374,759","2,047,324"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Born within India,"4,498,662","2,416,479","2,082,183","101,501","54,964","46,537","4,397,161","2,361,515","2,035,646"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Within the state of enumeration,"1,795,734","988,247","807,487","44,772","31,315","13,457","1,750,962","956,932","794,030"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Born in the place of enumeration,"1,676,399","936,980","739,419","37,921","30,381","7,540","1,638,478","906,599","731,879"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Born elsewhere in the district of enumeration,"119,335","51,267","68,068","6,851",934,"5,917","112,484","50,333","62,151"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,35-59 years,States in India beyond the state of enumeration,"2,702,928","1,428,232","1,274,696","56,729","23,649","33,080","2,646,199","1,404,583","1,241,616"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Jammu & Kashmir,"15,876","7,747","8,129",92,52,40,"15,784","7,695","8,089"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Himachal Pradesh,"40,825","21,550","19,275",447,242,205,"40,378","21,308","19,070"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Punjab,"115,382","53,068","62,314",564,275,289,"114,818","52,793","62,025"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Chandigarh,"2,492",893,"1,599",16,4,12,"2,476",889,"1,587"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Uttarakhand,"144,953","77,660","67,293","3,125","1,688","1,437","141,828","75,972","65,856"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Haryana,"313,167","129,185","183,982","16,401","1,985","14,416","296,766","127,200","169,566"
D0201A,07,000,State - NCT OF DELHI,35-59 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,35-59 years,Rajasthan,"141,457","73,121","68,336","1,631",842,789,"139,826","72,279","67,547"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Uttar Pradesh,"1,236,111","670,716","565,395","19,687","10,040","9,647","1,216,424","660,676","555,748"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Bihar,"397,070","245,653","151,417","10,099","6,083","4,016","386,971","239,570","147,401"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Sikkim,239,116,123,4,3,1,235,113,122
D0201A,07,000,State - NCT OF DELHI,35-59 years,Arunachal Pradesh,207,106,101,1,0,1,206,106,100
D0201A,07,000,State - NCT OF DELHI,35-59 years,Nagaland,377,192,185,6,4,2,371,188,183
D0201A,07,000,State - NCT OF DELHI,35-59 years,Manipur,"1,420",726,694,2,1,1,"1,418",725,693
D0201A,07,000,State - NCT OF DELHI,35-59 years,Mizoram,146,66,80,0,0,0,146,66,80
D0201A,07,000,State - NCT OF DELHI,35-59 years,Tripura,559,302,257,5,2,3,554,300,254
D0201A,07,000,State - NCT OF DELHI,35-59 years,Meghalaya,786,357,429,1,1,0,785,356,429
D0201A,07,000,State - NCT OF DELHI,35-59 years,Assam,"8,475","4,212","4,263",98,49,49,"8,377","4,163","4,214"
D0201A,07,000,State - NCT OF DELHI,35-59 years,West Bengal,"78,306","39,771","38,535","1,533",765,768,"76,773","39,006","37,767"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Jharkhand,"23,167","12,721","10,446",413,246,167,"22,754","12,475","10,279"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Odisha,"17,855","10,629","7,226",195,112,83,"17,660","10,517","7,143"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Chhattisgarh,"5,080","2,423","2,657",96,46,50,"4,984","2,377","2,607"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Madhya Pradesh,"54,861","27,064","27,797","1,807",938,869,"53,054","26,126","26,928"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Gujarat,"8,621","3,730","4,891",54,23,31,"8,567","3,707","4,860"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Daman & Diu,2,0,2,0,0,0,2,0,2
D0201A,07,000,State - NCT OF DELHI,35-59 years,Dadra & Nagar Haveli,5,1,4,0,0,0,5,1,4
D0201A,07,000,State - NCT OF DELHI,35-59 years,Maharashtra,"22,521","9,395","13,126",264,155,109,"22,257","9,240","13,017"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Andhra Pradesh,"9,594","4,871","4,723",54,30,24,"9,540","4,841","4,699"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Karnataka,"5,084","2,423","2,661",18,8,10,"5,066","2,415","2,651"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Goa,301,121,180,3,1,2,298,120,178
D0201A,07,000,State - NCT OF DELHI,35-59 years,Lakshadweep,39,29,10,8,6,2,31,23,8
D0201A,07,000,State - NCT OF DELHI,35-59 years,Kerala,"35,406","17,945","17,461",52,24,28,"35,354","17,921","17,433"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Tamil Nadu,"22,214","11,272","10,942",46,19,27,"22,168","11,253","10,915"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Puducherry,178,92,86,1,1,0,177,91,86
D0201A,07,000,State - NCT OF DELHI,35-59 years,Andaman & Nicobar Islands,152,75,77,6,4,2,146,71,75
D0201A,07,000,State - NCT OF DELHI,35-59 years,Born Outside India,"22,846","12,398","10,448",367,197,170,"22,479","12,201","10,278"
D0201A,07,000,State - NCT OF DELHI,35-59 years,Unclassifiable,"2,507","1,070","1,437",64,27,37,"2,443","1,043","1,400"
D0201A,07,000,State - NCT OF DELHI,60+,Total Population,"1,147,445","576,755","570,690","27,134","13,458","13,676","1,120,311","563,297","557,014"
D0201A,07,000,State - NCT OF DELHI,60+,Born within India,"1,008,323","505,307","503,016","26,783","13,264","13,519","981,540","492,043","489,497"
D0201A,07,000,State - NCT OF DELHI,60+,Within the state of enumeration,"358,156","185,899","172,257","13,536","9,474","4,062","344,620","176,425","168,195"
D0201A,07,000,State - NCT OF DELHI,60+,Born in the place of enumeration,"337,776","177,874","159,902","11,606","9,249","2,357","326,170","168,625","157,545"
D0201A,07,000,State - NCT OF DELHI,60+,Born elsewhere in the district of enumeration,"20,380","8,025","12,355","1,930",225,"1,705","18,450","7,800","10,650"
D0201A,07,000,State - NCT OF DELHI,60+,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,60+,States in India beyond the state of enumeration,"650,167","319,408","330,759","13,247","3,790","9,457","636,920","315,618","321,302"
D0201A,07,000,State - NCT OF DELHI,60+,Jammu & Kashmir,"7,511","3,602","3,909",32,13,19,"7,479","3,589","3,890"
D0201A,07,000,State - NCT OF DELHI,60+,Himachal Pradesh,"12,564","6,515","6,049",70,42,28,"12,494","6,473","6,021"
D0201A,07,000,State - NCT OF DELHI,60+,Punjab,"66,166","32,519","33,647",265,127,138,"65,901","32,392","33,509"
D0201A,07,000,State - NCT OF DELHI,60+,Chandigarh,194,65,129,3,1,2,191,64,127
D0201A,07,000,State - NCT OF DELHI,60+,Uttarakhand,"34,752","17,509","17,243",617,312,305,"34,135","17,197","16,938"
D0201A,07,000,State - NCT OF DELHI,60+,Haryana,"96,432","39,333","57,099","6,327",542,"5,785","90,105","38,791","51,314"
D0201A,07,000,State - NCT OF DELHI,60+,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,60+,Rajasthan,"43,182","20,734","22,448",401,173,228,"42,781","20,561","22,220"
D0201A,07,000,State - NCT OF DELHI,60+,Uttar Pradesh,"287,185","146,141","141,044","3,624","1,551","2,073","283,561","144,590","138,971"
D0201A,07,000,State - NCT OF DELHI,60+,Bihar,"47,012","26,694","20,318","1,188",691,497,"45,824","26,003","19,821"
D0201A,07,000,State - NCT OF DELHI,60+,Sikkim,27,14,13,0,0,0,27,14,13
D0201A,07,000,State - NCT OF DELHI,60+,Arunachal Pradesh,10,6,4,0,0,0,10,6,4
D0201A,07,000,State - NCT OF DELHI,60+,Nagaland,26,17,9,0,0,0,26,17,9
D0201A,07,000,State - NCT OF DELHI,60+,Manipur,141,63,78,0,0,0,141,63,78
D0201A,07,000,State - NCT OF DELHI,60+,Mizoram,26,9,17,0,0,0,26,9,17
D0201A,07,000,State - NCT OF DELHI,60+,Tripura,143,78,65,1,0,1,142,78,64
D0201A,07,000,State - NCT OF DELHI,60+,Meghalaya,146,70,76,0,0,0,146,70,76
D0201A,07,000,State - NCT OF DELHI,60+,Assam,"1,492",746,746,21,11,10,"1,471",735,736
D0201A,07,000,State - NCT OF DELHI,60+,West Bengal,"14,160","6,619","7,541",321,135,186,"13,839","6,484","7,355"
D0201A,07,000,State - NCT OF DELHI,60+,Jharkhand,"2,654","1,318","1,336",47,21,26,"2,607","1,297","1,310"
D0201A,07,000,State - NCT OF DELHI,60+,Odisha,"1,681",921,760,21,9,12,"1,660",912,748
D0201A,07,000,State - NCT OF DELHI,60+,Chhattisgarh,645,311,334,12,7,5,633,304,329
D0201A,07,000,State - NCT OF DELHI,60+,Madhya Pradesh,"10,836","5,196","5,640",231,131,100,"10,605","5,065","5,540"
D0201A,07,000,State - NCT OF DELHI,60+,Gujarat,"2,565","1,150","1,415",13,5,8,"2,552","1,145","1,407"
D0201A,07,000,State - NCT OF DELHI,60+,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,60+,Dadra & Nagar Haveli,3,0,3,0,0,0,3,0,3
D0201A,07,000,State - NCT OF DELHI,60+,Maharashtra,"5,139","2,116","3,023",24,7,17,"5,115","2,109","3,006"
D0201A,07,000,State - NCT OF DELHI,60+,Andhra Pradesh,"2,156","1,007","1,149",10,3,7,"2,146","1,004","1,142"
D0201A,07,000,State - NCT OF DELHI,60+,Karnataka,"1,257",609,648,3,2,1,"1,254",607,647
D0201A,07,000,State - NCT OF DELHI,60+,Goa,116,49,67,0,0,0,116,49,67
D0201A,07,000,State - NCT OF DELHI,60+,Lakshadweep,1,1,0,0,0,0,1,1,0
D0201A,07,000,State - NCT OF DELHI,60+,Kerala,"5,661","3,026","2,635",8,4,4,"5,653","3,022","2,631"
D0201A,07,000,State - NCT OF DELHI,60+,Tamil Nadu,"6,223","2,945","3,278",8,3,5,"6,215","2,942","3,273"
D0201A,07,000,State - NCT OF DELHI,60+,Puducherry,39,15,24,0,0,0,39,15,24
D0201A,07,000,State - NCT OF DELHI,60+,Andaman & Nicobar Islands,22,10,12,0,0,0,22,10,12
D0201A,07,000,State - NCT OF DELHI,60+,Born Outside India,"137,852","70,848","67,004",336,188,148,"137,516","70,660","66,856"
D0201A,07,000,State - NCT OF DELHI,60+,Unclassifiable,"1,270",600,670,15,6,9,"1,255",594,661
D0201A,07,000,State - NCT OF DELHI,Age not stated,Total Population,"16,702","9,175","7,527",517,281,236,"16,185","8,894","7,291"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Born within India,"16,535","9,088","7,447",517,281,236,"16,018","8,807","7,211"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Within the state of enumeration,"11,493","6,489","5,004",399,236,163,"11,094","6,253","4,841"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Born in the place of enumeration,"11,000","6,267","4,733",360,226,134,"10,640","6,041","4,599"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Born elsewhere in the district of enumeration,493,222,271,39,10,29,454,212,242
D0201A,07,000,State - NCT OF DELHI,Age not stated,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,States in India beyond the state of enumeration,"5,042","2,599","2,443",118,45,73,"4,924","2,554","2,370"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Jammu & Kashmir,35,18,17,0,0,0,35,18,17
D0201A,07,000,State - NCT OF DELHI,Age not stated,Himachal Pradesh,55,23,32,0,0,0,55,23,32
D0201A,07,000,State - NCT OF DELHI,Age not stated,Punjab,150,66,84,3,2,1,147,64,83
D0201A,07,000,State - NCT OF DELHI,Age not stated,Chandigarh,8,3,5,0,0,0,8,3,5
D0201A,07,000,State - NCT OF DELHI,Age not stated,Uttarakhand,258,136,122,7,3,4,251,133,118
D0201A,07,000,State - NCT OF DELHI,Age not stated,Haryana,535,208,327,48,11,37,487,197,290
D0201A,07,000,State - NCT OF DELHI,Age not stated,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Rajasthan,237,125,112,6,3,3,231,122,109
D0201A,07,000,State - NCT OF DELHI,Age not stated,Uttar Pradesh,"2,295","1,207","1,088",33,16,17,"2,262","1,191","1,071"
D0201A,07,000,State - NCT OF DELHI,Age not stated,Bihar,886,538,348,16,10,6,870,528,342
D0201A,07,000,State - NCT OF DELHI,Age not stated,Sikkim,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Arunachal Pradesh,1,1,0,0,0,0,1,1,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Nagaland,3,2,1,0,0,0,3,2,1
D0201A,07,000,State - NCT OF DELHI,Age not stated,Manipur,5,1,4,0,0,0,5,1,4
D0201A,07,000,State - NCT OF DELHI,Age not stated,Mizoram,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Tripura,1,0,1,0,0,0,1,0,1
D0201A,07,000,State - NCT OF DELHI,Age not stated,Meghalaya,1,1,0,0,0,0,1,1,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Assam,17,10,7,1,0,1,16,10,6
D0201A,07,000,State - NCT OF DELHI,Age not stated,West Bengal,137,67,70,3,0,3,134,67,67
D0201A,07,000,State - NCT OF DELHI,Age not stated,Jharkhand,54,24,30,0,0,0,54,24,30
D0201A,07,000,State - NCT OF DELHI,Age not stated,Odisha,26,16,10,0,0,0,26,16,10
D0201A,07,000,State - NCT OF DELHI,Age not stated,Chhattisgarh,20,9,11,0,0,0,20,9,11
D0201A,07,000,State - NCT OF DELHI,Age not stated,Madhya Pradesh,107,49,58,1,0,1,106,49,57
D0201A,07,000,State - NCT OF DELHI,Age not stated,Gujarat,14,5,9,0,0,0,14,5,9
D0201A,07,000,State - NCT OF DELHI,Age not stated,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Maharashtra,58,21,37,0,0,0,58,21,37
D0201A,07,000,State - NCT OF DELHI,Age not stated,Andhra Pradesh,24,12,12,0,0,0,24,12,12
D0201A,07,000,State - NCT OF DELHI,Age not stated,Karnataka,13,7,6,0,0,0,13,7,6
D0201A,07,000,State - NCT OF DELHI,Age not stated,Goa,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Lakshadweep,1,0,1,0,0,0,1,0,1
D0201A,07,000,State - NCT OF DELHI,Age not stated,Kerala,61,34,27,0,0,0,61,34,27
D0201A,07,000,State - NCT OF DELHI,Age not stated,Tamil Nadu,39,16,23,0,0,0,39,16,23
D0201A,07,000,State - NCT OF DELHI,Age not stated,Puducherry,0,0,0,0,0,0,0,0,0
D0201A,07,000,State - NCT OF DELHI,Age not stated,Andaman & Nicobar Islands,1,0,1,0,0,0,1,0,1
D0201A,07,000,State - NCT OF DELHI,Age not stated,Born Outside India,147,69,78,0,0,0,147,69,78
D0201A,07,000,State - NCT OF DELHI,Age not stated,Unclassifiable,20,18,2,0,0,0,20,18,2
D0201A,07,090,North West,All ages,Total Population,"3,656,539","1,960,922","1,695,617","213,950","115,680","98,270","3,442,589","1,845,242","1,597,347"
D0201A,07,090,North West,All ages,Born within India,"3,609,965","1,936,803","1,673,162","212,859","115,085","97,774","3,397,106","1,821,718","1,575,388"
D0201A,07,090,North West,All ages,Within the state of enumeration,"2,220,529","1,215,173","1,005,356","142,225","85,285","56,940","2,078,304","1,129,888","948,416"
D0201A,07,090,North West,All ages,Born in the place of enumeration,"2,093,138","1,158,544","934,594","127,845","81,435","46,410","1,965,293","1,077,109","888,184"
D0201A,07,090,North West,All ages,Born elsewhere in the district of enumeration,"127,391","56,629","70,762","14,380","3,850","10,530","113,011","52,779","60,232"
D0201A,07,090,North West,All ages,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,All ages,States in India beyond the state of enumeration,"1,389,436","721,630","667,806","70,634","29,800","40,834","1,318,802","691,830","626,972"
D0201A,07,090,North West,All ages,Jammu & Kashmir,"5,753","2,765","2,988",111,59,52,"5,642","2,706","2,936"
D0201A,07,090,North West,All ages,Himachal Pradesh,"13,251","6,794","6,457",337,177,160,"12,914","6,617","6,297"
D0201A,07,090,North West,All ages,Punjab,"56,816","27,422","29,394",849,440,409,"55,967","26,982","28,985"
